Census_Tract,Year,PM2.5,Diabetes,Percent_Black_Only,Percent_American_Indian_and_Alaska_Native_Only,Percent_Hispanic,Education,Linguistic_Isolation,Unemployment,Poverty,latino_bin
6059099215,2016,11.0795,6.9,0.8,0.2,18.7,3.9,6.3,4.1,5,0
6059099216,2016,11.0424,8.2,2.9,0,16.8,8.3,5.8,1.9,2,0
6059099217,2016,10.4227,8.4,2.1,0,10.8,1.1,4,2.3,3.8,0
6059099220,2016,10.5024,7,2.2,0,14.3,5.3,1.9,1.3,5.1,0
6059099222,2016,10.9962,13.1,0.5,0.2,16.6,26.4,39.7,7,17.7,0
6059099223,2016,10.9962,13.7,0,0,11.6,19.1,44.6,3.8,19.1,0
6059099235,2016,11.0795,9.2,1.8,0,21.3,6.7,6.2,4.2,13.8,1
6059099237,2016,10.5024,8.4,1.3,0.3,10.8,10.6,3.5,1.9,5.8,0
6059099238,2016,10.5024,9.5,0,0,11.6,3.5,5.7,2.2,6,0
6059099239,2016,10.5024,9.1,0.3,1.5,8.8,3.9,2.8,5.3,6.3,0
6059099240,2016,10.5024,7.3,0,0,14.5,3,3,5.1,4.8,0
6059099241,2016,10.9962,9.6,2.2,0.2,21.5,11.1,20.8,4.4,12.5,1
6059099242,2016,10.9962,8.6,0.6,0.2,31.7,14,17.1,5.7,6.6,1
6059099243,2016,10.5024,7,1,0,10.2,1.8,3.7,4.1,3.1,1
6059099244,2016,10.5024,11.1,0,0,9,4,2.3,0.8,3.4,1
6059099245,2016,11.0795,8.5,0,0,10.3,4.3,6.8,2.7,2,0
6059099246,2016,11.0795,9.5,0,0,11.3,1.8,4.8,6.8,2.4,0
6059099247,2016,11.5018,13.2,0,0,43.5,41.3,46.2,4.1,16.3,0
6059099248,2016,11.5018,15.1,1.6,0.1,69.2,52,45.7,3.5,29.3,0
6059099249,2016,11.5018,11.7,0,0,82.8,51.6,44.9,2.7,26.2,0
6059099305,2016,11.0795,7,0.7,0,32.7,10.4,11.2,4.8,8.9,0
6059099306,2016,10.5024,6.1,3.7,0,19.6,6.3,4.6,3.1,10.3,1
6059099307,2016,10.5024,8.7,0,0.4,12.2,5.5,4.2,2.6,6.9,0
6059099308,2016,10.6469,8.9,0.4,0,10.7,3.6,5.4,1.4,1.7,0
6059099309,2016,11.0795,9,2.4,0.2,10.9,6.4,2.8,1.8,6.6,0
6059099310,2016,10.0154,6.1,0,0,12.8,2.8,5.1,5.1,8.9,0
6059099311,2016,10.5024,5.8,1.3,0.9,14.6,0.9,1.4,5.9,5.8,0
6059099402,2016,11.0795,11.8,0.3,3.4,69.7,41.4,36.2,4.6,36.6,0
6059099404,2016,10.6469,8.2,3.2,0.6,11.7,3.9,1.6,7.4,4.5,0
6059099405,2016,10.6469,7.9,1.9,0,17.6,4.9,5.8,4.7,9.8,0
6059099406,2016,11.0285,9,0.9,0.3,12.8,4.6,10.9,2.5,7.3,0
6059099407,2016,11.0285,9.2,1.5,1,16.6,7.2,9.2,6.1,7.8,0
6059099408,2016,11.0285,8.7,1.4,0,12.8,6.7,1.9,4,9.1,0
6059099410,2016,10.9962,9,3.4,0,30.7,12.1,17,4.9,19.7,0
6059099411,2016,11.0795,6.9,0.3,0,36.3,10.1,13.2,6.1,13.7,0
6059099412,2016,10.6469,7.7,1.1,1.3,15.2,5.5,10.6,4.1,7.8,0
6059099413,2016,11.0795,10.8,0.1,0,18.9,13.4,14,1.6,16.5,0
6059099415,2016,10.6469,8.6,0.3,0.8,10.4,4.1,4.6,3.6,1.8,0
6059099416,2016,10.6469,5.5,0,0,21.9,4,3,2.3,6.9,0
6059099417,2016,10.6469,7.2,1.4,0,11.7,4.9,4.6,3.7,5.2,0
6059099508,2016,11.0285,9.8,1.2,0.3,15.9,9.9,12.6,7.5,15.6,0
6059099513,2016,10.0154,9.9,1.5,0,10.9,3.4,1.4,3.9,6.1,0
6059099514,2016,10.775,10,0.5,0,7.7,7.7,6.7,0.8,2,0
6059099601,2016,11.0285,13.2,1.5,0.3,36.1,25.5,33.8,4.1,26.4,0
6059099602,2016,11.0285,8.45,2.1,0,17.7,8.1,7.9,3.2,12.1,0
6059099603,2016,11.0285,9,0.7,0,17,7.1,10.2,5.2,6.4,0
6059099604,2016,11.0285,8.9,0.8,0.2,23.7,12.7,6.9,5.2,4.6,0
6059099605,2016,11.0285,9,0,2.1,18.1,4.6,10.2,7,5.2,0
6059099701,2016,10.9962,14.9,0,0,19.6,32.4,43.4,5,18.2,0
6059099702,2016,10.9962,12.9,0,0.4,25.1,18.1,33.6,5.9,22.6,1
6059099703,2016,10.9962,8.35,0.9,0,9.3,10.5,21,4.5,7.2,1
6059099801,2016,11.3907,13.5,0.6,0,37,25.5,35.9,5.8,26.6,1
6059099802,2016,10.9962,17.7,0.6,1.5,29.9,33.8,50,2.4,33.4,0
6059099803,2016,10.9962,15.3,0,2.1,25.7,29.7,50.2,4.5,20.1,0
6059099902,2016,11.0894,9,1.7,0,27.4,17.6,21,4.8,9.9,0
6059099903,2016,11.0894,12.8,0.5,0,37.2,31.6,37.8,4.2,20.7,0
6059099904,2016,11.3907,13,0.5,0,41.6,33.2,46,4.2,19.6,0
6059099905,2016,11.0894,9.5,0.3,0,41,11.2,19.8,3.1,11.5,0
6059099906,2016,11.0285,9.4,4.4,0.3,20.2,11.2,10.8,6,4.2,0
6059110001,2016,11.0894,7.9,2.1,0,16.5,5.7,7.8,4.7,8.4,0
6059110003,2016,11.0894,9.1,1.5,1,20.1,9.2,13.3,2.3,6.8,1
6059110004,2016,11.0894,8.5,3.3,0,13.2,5.6,7.3,3,1.6,0
6059110005,2016,11.0894,9.6,0,0,20.4,6.7,6.1,3.5,4.5,0
6059110010,2016,11.0894,8.6,1.9,0,21,8.5,16,5,3.5,1
6059110110,2016,11.4421,9,1.8,1.4,31.5,15.2,32.4,3.1,12.4,1
6059110201,2016,11.4421,13.65,5.7,0,27.1,13.2,31.9,2.7,16.9,0
6059110202,2016,11.4421,10.35,3,1.2,32.5,25.9,20.8,3.8,19.2,1
6059110203,2016,11.4421,9,1.3,0,21.9,13.3,11.3,2.7,6.9,1
6059110301,2016,11.4421,10,3,0.3,29.9,13.7,22.2,4,7.5,1
6059110302,2016,11.4421,10.4,0.3,0.9,47.5,16.8,34.5,3.4,6.9,1
6059110303,2016,11.4421,9,0.6,0,37.8,13.1,21.4,3.1,4.9,0
6059110304,2016,11.4421,9.4,4.1,0.1,25.7,13.1,18.2,2.7,4.6,0
6059110401,2016,11.6085,8.3,1,0,36,11.1,20,1.9,1.7,1
6059110402,2016,11.6085,10.95,2.5,0,52.8,26.1,32.9,3.2,17.1,0
6059110500,2016,11.5144,13.3,7.2,1,59.4,33.7,47.2,5.6,21.8,0
6059110603,2016,11.6912,10.9,4.8,0,64.6,31.5,50.6,5.8,31,0
6059110604,2016,11.6912,9.7,1.4,0,17,6.2,29,4.2,9.6,0
6059110605,2016,11.6912,9.9,0.2,0,11.4,3.2,31.7,2.9,13.2,0
6059110606,2016,11.5144,10.8,6.7,0,61.6,34.3,48.7,3,25,0
6059110607,2016,11.6912,7.8,1,1.7,28.5,6.9,39.8,5.3,8.5,0
6061020605,2016,7.8772,7.2,0.7,0,6.8,1.8,3.2,4.7,2.9,0
6061020606,2016,7.93162,6.9,0.8,0,6.3,1.3,0.9,3.8,3.9,0
6061020710,2016,8.08879,8.1,2.2,0,7,2.5,4.3,4.1,4.4,0
6061020711,2016,8.00095,7.2,0.8,0,11.5,5.1,4.4,5.5,8.6,0
6061020712,2016,8.00095,10.2,0.9,0.2,25,10.5,10,3.5,14.3,0
6061020713,2016,8.08937,10.4,2.2,0.2,22.2,9.2,4.3,2.8,17.7,1
6061020714,2016,8.18528,9,4.2,1.2,10.1,6.2,2.6,3,5.5,0
6061020715,2016,8.08879,7.9,0.1,0,10.5,4.6,1.5,2.3,8.7,0
6061020717,2016,8.00095,6.1,1.3,0,13,3.4,5.8,4.8,4.7,0
6061020805,2016,8.08937,8,3.2,0,20.7,6.6,4.1,5.7,10.4,0
6061020806,2016,8.08937,9.1,2.6,0,26.6,16.1,9.3,1.9,11.7,0
6061020901,2016,8.08937,10.3,2.3,0.7,42.7,20.3,11,7.8,27.3,0
6061020908,2016,8.08937,9.2,0.7,0.2,36.4,17.3,7.9,5.4,13.9,0
6061021003,2016,8.08937,8,0.4,0.4,17.4,4.2,6.1,7.3,14.7,0
6061021034,2016,8.22687,5.6,0.2,0,9.9,4.4,4,3.4,4.3,0
6061021035,2016,8.39767,6.1,1.7,0,10.3,3,5.2,5.9,7.2,0
6061021037,2016,8.08937,7.9,1.5,0,9.8,3.9,8.1,2.4,5.3,0
6061021038,2016,8.08937,6.6,0.2,0.2,14.9,4.2,3.1,4,6.1,0
6061021039,2016,8.26265,14.1,2,0.9,5.9,2.2,2.9,2.1,2.5,0
6061021040,2016,8.26265,15.9,0,0,6.1,5,2.1,0.3,9.4,0
6061021043,2016,8.22687,6.3,0.6,0,10.6,2.6,4,6,2,0
6061021044,2016,8.26265,6.2,2,0.1,8.9,1.1,3.2,3.4,3.9,0
6061021045,2016,8.08937,7.3,2.8,0,27.5,7.5,3.3,5.2,8.1,0
6061021046,2016,8.08937,7.5,0.6,0,15.2,10.3,5.5,2,8.7,1
6061021322,2016,8.26265,6.7,3.3,0.3,12.7,4.1,7.4,4,11.6,1
6061022400,2016,8.00095,7.2,1.4,0.7,12.5,2,5.4,3.1,7.1,1
6061022600,2016,8.22687,5.8,2.4,0.2,12.5,3.2,6.6,4.6,9.4,1
6061022800,2016,8.22687,5.6,1.1,0,13.3,4.6,11.4,3.5,6.4,1
6061023100,2016,8.26265,5.6,2.3,0.3,9.7,1.4,3.9,3.5,2.7,1
6065030101,2016,11.6328,7.5,8.9,0,65.7,30.7,20.2,7.4,17.9,1
6065030103,2016,11.6328,13.1,4.2,0.5,64.4,20.2,10.2,9.9,36.9,1
6065030104,2016,11.6328,8.7,6.7,0.1,67.5,17.6,20.5,8.8,19.1,1
6065030200,2016,11.6328,8.3,5.3,0.1,32.9,13,7.4,6.2,13.5,0
6065030300,2016,11.6328,10,9.2,0.2,50,25.7,11.2,6.9,31.7,0
6065030400,2016,11.8616,12.7,7.1,0.2,84.2,38.5,28.2,7.7,31,0
6065030501,2016,11.8616,13.2,15.2,0.6,67.1,38.2,20.2,10,30.9,1
6065030502,2016,11.6328,13.4,2.3,0,87.5,55.3,38,12.9,35.8,1
6065030503,2016,11.6328,10.9,6.3,0,85.6,44.8,31.2,9.6,38.1,1
6065030601,2016,11.8155,8.4,4.8,0,18.3,7.5,4.2,5.8,2.3,1
6065030602,2016,11.8616,9.2,4,0.6,19.5,4.5,3.3,4.5,3.7,1
6065030603,2016,11.8616,8.6,4.2,0,21.6,2.9,2.5,4.6,9.7,1
6065030700,2016,11.8616,9.9,4.8,0,37.1,9.2,8.3,7.4,30.2,1
6065030800,2016,12.1927,9.2,10.1,0.7,44.3,14.3,7.5,10,14.2,1
6065030900,2016,12.1927,9.6,9.4,0.5,63.3,28.1,22.6,6.9,12.3,1
6065031001,2016,12.1927,9.7,4.8,0.1,43.2,12.3,8.6,3.2,11.2,1
6065031002,2016,12.1927,11.3,6,0.5,76.7,35.4,22.8,7.1,34.6,1
6065031100,2016,11.8616,10.2,6.9,0.1,35,14.5,6.1,10.3,25.5,1
6065031200,2016,11.8616,9,2.9,1.9,51.3,10.5,13.4,3,13.4,1
6065031300,2016,11.9188,13.5,3.4,0,94.5,53.2,34.4,8.6,30.7,1
6065031401,2016,12.1927,9.9,8.9,0.9,53,18.7,16.9,9.2,26.1,1
6065031402,2016,12.1927,9.3,4.9,0.2,50.8,23.9,12.7,8.5,12.5,1
6065031501,2016,11.9188,6.2,4.9,1.4,51.1,19.4,10.9,4.8,6.8,1
6065031502,2016,12.1927,11,5,1,55.8,30.4,14.1,7.4,15.1,1
6065031601,2016,11.9188,10.7,3.8,0,62.1,31.2,19.4,9.5,26.1,0
6065031602,2016,11.9188,11.8,4.1,0.7,67.5,33.3,20.1,5.6,30.1,1
6065031701,2016,11.8155,10.9,8.2,0,52.5,23.9,11.5,5,20.9,1
6065031702,2016,11.9188,8.8,3.8,1.9,42.2,16.3,10.4,8,2.7,1
6065031703,2016,11.9188,8.6,1.5,0.3,52.5,21.5,14.9,5,13,0
6065031704,2016,11.9188,9.6,3.2,0.3,49,19.2,18.2,5.1,7,1
6065040806,2016,12.1749,6.8,4.1,0.2,33,10.3,6.1,1.6,4.6,0
6065040807,2016,12.1749,7.8,2.3,1,42.5,11.9,10,6.7,7.6,1
6065040808,2016,12.1749,11.1,7.9,0,54.2,20.6,19.6,8.8,17.5,1
6065040809,2016,12.1763,9.2,9.4,0,48.4,19.9,20.7,7.9,10.7,1
6065040814,2016,12.1763,7,6.1,0,32.7,9,7.3,3.6,11.6,1
6065040815,2016,12.1198,7.7,10.6,0,33.1,12.6,18.1,5.3,3.1,1
6065040816,2016,12.1763,7.6,11.6,0.2,31.9,7.9,7.9,6.2,6.2,1
6065040821,2016,12.1763,7.8,7.8,0.8,41.9,13.7,11.1,4.8,14.5,1
6065040901,2016,12.1198,7.2,9.1,0,45.8,17.2,19.3,6.1,7.5,1
6065040902,2016,12.1198,9.7,2,0.3,46,13.8,8.2,7.8,21.4,1
6065040903,2016,12.1198,10.8,4.1,0,61.8,21.7,13.8,9.3,23,1
6065040904,2016,12.1198,10.4,3.5,0.1,63.7,28.5,25.8,5.4,17.8,1
6065041001,2016,12.3168,10.1,6.4,0.4,78.3,45.9,25.1,6.7,30.8,1
6065041002,2016,12.3168,10.1,3.1,0,75.7,35.4,22.4,8,8.5,1
6065041003,2016,12.3168,9.5,3.5,0,62,26.4,16,6.6,13.6,1
6065041004,2016,12.3168,8.7,3.5,0.3,62.2,29.2,24.7,5.9,14.7,1
6065041101,2016,12.3168,10.6,1.9,0,91.4,57.7,30.9,4.7,31.3,1
6065041102,2016,12.3168,11.3,2.9,0.8,72.4,38.2,24,8.2,20.6,1
6065041201,2016,12.1198,12.3,3.8,0,64.7,36.8,21,9.9,19.8,1
6065041202,2016,12.3168,11.9,0.9,0.2,89.5,46.6,28.2,8.3,13.8,1
6065041203,2016,11.9188,9.4,2.7,0.4,81.3,38.8,28.2,8.4,28,1
6065041301,2016,12.1198,9.9,0.3,0,81.8,40.9,24.8,6.1,16.7,1
6065041302,2016,12.1198,12.1,2.9,0,86.5,51,27.5,8.3,30.5,1
6065041403,2016,12.1198,10.3,6.2,0.2,48.5,15,14.9,2.6,8.4,0
6065041404,2016,12.1198,9.2,3.4,0,62.6,28.5,22.4,6,9.3,1
6065041405,2016,12.1198,8.6,1.5,0,51.4,19,14.7,8.8,11.1,1
6065041406,2016,12.1198,8.2,8.3,0,51.3,13.9,9.6,8.8,12.6,1
6065041407,2016,12.1198,10.1,4.1,0,65.3,27.9,21.5,6.4,13.6,1
6065041408,2016,12.1198,7.7,7.3,0,56.2,24.6,16,5.3,12.9,1
6065041409,2016,11.811,8.2,6.1,0.2,34.7,10.6,11,6.5,5.5,1
6065041412,2016,11.811,15,4.3,0,55.1,22.2,25.1,8.5,24.6,0
6065041500,2016,12.197,10.5,5.4,0,78.8,24.6,20.9,3.5,25.3,1
6065041600,2016,11.9431,11.3,2.6,0,83.2,38.2,28.9,4.7,24,1
6065041702,2016,12.197,10.2,0.2,0,61.6,24.3,12.8,2.3,15.5,0
6065041703,2016,12.197,12.4,4,0,75.7,36.4,19.8,4,38.1,1
6065041704,2016,12.197,12,1,0.8,85.2,54.8,23.1,5.3,25.9,0
6065041803,2016,11.8888,6.5,1.9,0,29.9,8.1,11.3,5.4,1.4,0
6065041804,2016,12.197,7.5,0.9,0.8,31.9,9.3,10.7,4.8,6.5,0
6065041805,2016,12.197,7.1,1.9,0,48.5,12,11.3,3,14.2,1
6065041806,2016,12.197,7.2,5.2,0.9,30.5,6.1,12.6,3.4,5.1,1
6065041807,2016,12.197,9.1,2,0,49.5,17,8.9,4.1,9,1
6065041808,2016,12.197,8.3,7.2,0,28.1,11.8,9.8,4,8.4,1
6065041809,2016,11.9431,8.9,12.8,0,35.4,13.5,19.3,6,8.5,1
6065041810,2016,11.9935,7.3,4.2,0,27.1,8.4,9.1,6,3.5,1
6065041812,2016,11.9431,8.5,6.3,0,33.6,9.5,7.8,5,8,1
6065041813,2016,11.9431,12.1,1,0.2,65.9,27.2,11.9,5.9,24.7,0
6065041904,2016,11.8888,8.2,1.1,0,38.3,13.7,9.3,6.4,9.3,0
6065041905,2016,12.197,7.4,7.2,0.2,56.7,11.8,11.7,2.7,11.4,0
6065041906,2016,12.197,9.6,3.2,0,62.9,34.4,19,7.4,17.5,0
6065041909,2016,11.9935,11.5,2.5,0.4,50.7,22.8,17.3,4.5,8.5,1
6065041910,2016,11.7363,7.1,6.9,0.4,37.6,8.3,9.1,7.9,13.5,0
6065041912,2016,11.8888,8,3.5,0,20.8,6.3,8.8,5.6,11.3,0
6065041913,2016,12.197,7.1,1.7,0.4,36,8.8,13.7,4,6.5,0
6065042003,2016,11.6367,7.7,4.3,0,33.9,10.3,8.3,7.1,9.3,1
6065042005,2016,11.1722,7.5,5.2,0,30.6,5,8.2,3.9,6.7,0
6065042009,2016,11.4675,11.1,7.5,0.5,64.6,29.4,19.6,9,26.2,0
6065042012,2016,11.1722,7,11.9,0.1,30.4,6.2,9.9,6.2,9.3,1
6065042013,2016,11.1722,7.4,5.2,0,31,7.4,9.3,4.9,5.9,1
6065042014,2016,11.1722,6.9,6.1,0.5,32.2,11,5.3,4.2,5,1
6065042206,2016,11.2587,7.5,9.3,0.8,31.1,5.9,6.8,9,22.7,0
6065042207,2016,11.2587,8.2,2.1,0,26,6,4.1,5.4,4.8,1
6065042208,2016,11.2587,8.7,2.5,0,19.1,3.3,2.8,3.9,1.4,0
6065042209,2016,11.4709,7.6,10.3,1.9,41.1,18.3,13.5,6.9,40.1,1
6065042210,2016,11.4709,5,9.5,1.1,44.1,11,7.4,8.8,34.9,1
6065042212,2016,11.4709,9.2,17.3,0,45.6,14.6,13.8,5,14.3,1
6065042213,2016,11.4709,7.9,2.8,0.4,23.9,6.5,7.8,8.5,26.5,1
6065042214,2016,10.8874,8.9,10.6,0,43.6,7.6,8.5,8.1,13.9,1
6065042217,2016,11.1722,7.9,9,0,26.1,2.4,3.6,5.6,8.6,1
6065042300,2016,11.4709,10.1,0.4,0.2,66.8,31.4,18.7,11.6,20.8,1
6065042401,2016,10.2105,10.2,1.9,0.3,48.4,15.4,8.1,3.9,4.9,1
6065042402,2016,10.7748,10.6,12.5,1.2,47.4,20.5,10.4,7,22.1,1
6065042403,2016,10.7748,9.7,16.1,0,47,21.5,19.7,3.5,10.6,1
6065042404,2016,10.7748,12.9,15.2,0,67.1,28.2,18,10.3,37.4,1
6065042405,2016,11.4709,10,29.6,0.2,51.2,24.7,14.6,13.3,24,1
6065042406,2016,11.4709,10,15.1,0,59.9,19.4,19.5,6.6,15.1,0
6065042407,2016,10.7748,9.8,8,0,58,19.3,18.7,6.6,12.2,1
6065042408,2016,10.7748,10.4,8.4,0.8,63,26.5,18.1,6.4,13.7,1
6065042409,2016,11.4709,9.3,22.5,0,51.4,24.3,14.3,8.5,19.6,1
6065042410,2016,11.4709,9.6,19.2,0.3,45.5,18.7,12.6,7.2,7.7,1
6065042411,2016,10.7748,9.6,18.8,0,48.9,13.7,10.4,6.7,9.5,1
6065042412,2016,10.8874,9.2,16.2,0,34,12.7,8.8,6,4.1,1
6065042505,2016,10.9032,13.2,3.2,3.7,83.7,42.5,29.6,11.9,34.7,1
6065042506,2016,11.4709,7.8,36.2,0.2,39.2,17.4,17.5,8.2,19.8,1
6065042507,2016,10.2089,10.3,22.9,0,51.1,28.1,13.9,10.8,15.1,1
6065042508,2016,10.9443,10.3,8.5,0,81.1,42.2,26.6,7.9,24.6,1
6065042509,2016,10.9443,12,11.4,0.1,64.9,31.3,21.1,8.3,18.2,1
6065042510,2016,10.9443,11.9,10.6,0.2,68,33.8,23.6,10.7,28.5,1
6065042511,2016,10.9032,12.9,10.2,0,75.3,34.1,25,12.3,26.3,1
6065042512,2016,10.9032,10.3,17.4,0,74.1,36.5,22.4,10.4,20.9,1
6065042513,2016,11.4709,11,10.9,0,63.2,24.6,16.5,8.2,22.9,1
6065042514,2016,11.4709,11.8,10.1,1.1,63.8,33.5,26.4,9.6,30,1
6065042515,2016,10.7748,11.7,13.7,0.1,79.7,48.4,29.1,7.7,42.6,1
6065042516,2016,10.9443,11.6,9.7,0,80.1,44.1,20,11.3,20.6,1
6065042517,2016,10.9443,10.3,9.4,0,67.8,35.8,23.5,8.5,21.7,1
6065042518,2016,10.9443,9.5,17,0.4,65.8,31.2,22.2,10.5,19.6,1
6065042519,2016,10.7748,12.8,21.5,0,64.6,26,18.3,6.3,28.4,1
6065042520,2016,10.7748,14.7,10.1,0,75.5,44.4,26.7,6.1,35,1
6065042521,2016,10.9443,10.7,14.7,0.8,66.2,32.9,21.4,6.5,21.6,1
6065042617,2016,10.5165,10.9,12.1,0,78.6,39.7,24.5,6.2,27.6,1
6065042618,2016,10.5165,11.8,6.7,0.1,77.9,50,28.7,11.4,22.7,1
6065042619,2016,10.5165,8.2,10.5,0.2,65.9,23.1,16.6,6.1,15.7,1
6065042620,2016,10.5165,8.5,13.2,0,65.3,25.6,20.3,4.9,17.2,1
6065042621,2016,10.7748,10,17.5,0,57.4,29.9,22.5,6.9,11.9,1
6065042622,2016,10.2237,7.9,20.3,0,50.1,17,14.2,4.6,13.7,0
6065042623,2016,10.2237,9.5,18,0,38.9,11.1,16.4,2.5,6.8,0
6065042624,2016,9.73786,9.2,10.6,0,53.2,11.6,9.7,4.2,13.9,1
6065042706,2016,10.5165,10.7,13.6,0.3,75.9,34.8,25.1,14.3,30.5,1
6065042708,2016,9.5432,7.8,2.6,0.2,42.3,12.5,10.6,10.5,16.9,0
6065042709,2016,10.1585,13.2,4.2,1.2,37.1,16.6,12,6,15.1,0
6065042711,2016,9.5432,18.1,6,0.3,18.4,14.4,7.8,6.2,11.5,1
6065042716,2016,10.0299,6.7,0,0.6,22.6,6.6,1.9,3.8,9.8,0
6065042717,2016,10.0299,9.4,2.6,0,53,23.9,15.9,6.5,19.1,1
6065042719,2016,9.86194,13.3,3.3,0,58.6,24.7,16.4,8.4,27.7,1
6065042724,2016,9.5432,6.8,3,0,34.7,13.2,9.9,6.4,6.4,1
6065042726,2016,9.65193,7.1,12.2,0.4,41.6,16.3,7.9,6.6,8.7,0
6065042728,2016,9.71823,10.2,1.6,0.9,48.2,21.6,16.6,5,12.3,0
6065042729,2016,9.71823,13.2,6.6,0,30.7,12,7.1,5.8,13.2,0
6065042730,2016,10.0025,12.1,0.2,0,72.7,37.3,24.3,7.1,20.4,1
6065042731,2016,10.1585,10.45,8.3,0,53,19.9,9.9,6.9,14.1,0
6065042732,2016,9.63375,7.7,5.6,0.1,45,10.6,8.7,5.5,4.5,0
6065042733,2016,9.63375,8.1,2.8,0.7,31.9,8.4,7.9,5.1,7.8,0
6065042737,2016,9.04786,6.5,11,1.4,29.7,12.5,9.1,5.9,12.7,0
6065042738,2016,9.5432,6.5,7.5,0,30,6.1,6.5,8.2,6.7,0
6065042739,2016,9.51729,7.9,7.5,0.2,33.7,12.6,10.2,6.2,8.6,1
6065042740,2016,10.1585,18.2,5.2,0,6.4,10.8,1.1,2.7,7.9,1
6065042741,2016,10.1585,20.5,5.4,0.6,14.2,15.9,5.3,2,20.3,1
6065042742,2016,9.5432,6.6,5,0,41.5,11.7,2.6,3,2,0
6065042743,2016,9.51729,7.6,1.9,0,31.1,11.6,9.3,8.4,6.5,0
6065042745,2016,8.98542,14.6,0.7,0.1,36.9,13.3,9.1,4.1,13.3,0
6065042800,2016,10.3213,11.5,5.7,0.1,84.4,44.2,24.7,10.6,31.6,1
6065042901,2016,10.3213,12.5,8.6,0,75.9,33.7,20.7,10.5,23,0
6065042904,2016,10.6989,14,5.9,0,79.8,49.3,32.3,8.1,45.5,1
6065043206,2016,8.26266,8.6,6,0.2,26.4,9,6.6,9.9,13.8,0
6065043211,2016,8.26266,8.2,7.6,0.5,35,11.2,5.4,9.7,9.4,0
6065043216,2016,8.40072,8.3,6.3,0.4,28.7,15,10.9,5.3,12.9,1
6065043217,2016,8.63762,8,4.2,0,37.2,14.6,9.9,5.2,9,0
6065043218,2016,8.63762,7.8,1.2,0,27.3,9.8,7.4,7.5,4.7,0
6065043220,2016,8.40072,7,5.9,0.3,37.9,9.8,12.1,8.1,16.8,0
6065043222,2016,8.40072,8.8,2.6,0,23.6,6.6,9.7,5.3,5.9,0
6065043227,2016,9.06788,7.8,12.5,0,27.2,12.3,5.2,8.2,7,0
6065043228,2016,9.06788,6.7,8,0.4,32.9,5.7,5.5,4.6,9.5,0
6065043229,2016,9.06788,12.6,2.4,0,16.8,5.8,5.1,4,4.1,0
6065043235,2016,9.0837,8.5,5.7,0,21.2,9,9.6,5.3,8.8,0
6065043244,2016,8.63762,7.1,7.5,1.3,23.3,2.9,6.3,8.2,8.2,0
6065043246,2016,8.29186,6.8,2.1,0.3,17.1,5.2,4.6,2.9,5.8,1
6065043247,2016,8.54902,7.4,8.1,1.5,29.1,10.1,6.4,5.6,5.1,0
6065043248,2016,7.99218,7.7,1.4,1.5,26.9,5.2,8.2,7.4,4.3,0
6065043250,2016,8.42002,6.6,5,1,17.5,7.5,7.2,4.3,4.9,0
6065043252,2016,7.99218,6.3,5,0.9,16.5,2.7,11.2,6.4,2.9,0
6065043254,2016,8.42002,7.9,4.6,0,34.9,9.4,7.1,5.1,7.1,1
6065043256,2016,8.29186,6.6,7.4,0,37.1,14.6,15.7,6.9,2.1,0
6065043257,2016,7.99218,7.2,6.8,1.6,14.2,6.7,6,2.9,4.4,0
6065043262,2016,8.40072,7.9,0.6,0,21.9,6.2,3.7,4.9,3.2,0
6065043264,2016,8.40072,6.6,3.3,0,21.6,6.3,7.2,2.8,3.3,1
6065043265,2016,8.29186,6.2,2.3,0,23.3,4.6,4.6,3.8,3.9,0
6065043266,2016,8.40072,7.1,5.9,0,36,9.6,10.2,7.6,14.4,0
6065043267,2016,8.63762,8.9,1.6,0,17.2,4.5,3.9,6.3,5,0
6065043272,2016,8.732781,10.6,3.4,0.4,12.6,6,4.2,6.2,6.2,1
6065043278,2016,8.51184,7.3,3.2,0.1,22.7,2.7,6,7.1,9.6,1
6065043279,2016,9.51729,9.2,3.1,0.2,29.4,12.1,5.4,6.3,6.5,1
6065043291,2016,8.51184,9.2,3,0.9,24,6.6,10.8,4.8,4.5,1
6065043304,2016,7.71197,11,1.2,0.2,22.4,10.4,4.8,3.7,7.4,1
6065043306,2016,8.78669,11,4.4,2.1,40.6,20.7,9.4,8.1,14.9,1
6065043307,2016,7.71197,15.5,16,0,32.9,23.5,6.3,8.9,38.6,0
6065043308,2016,7.73642,10,12.1,1.2,46.8,28.2,16.6,16.4,27,1
6065043309,2016,7.73642,12.5,10.9,1.5,40.8,30.1,10.3,6.6,32.2,1
6065043310,2016,7.73642,13.6,3.5,0.2,43.2,17.5,7.5,14.2,31.8,1
6065043311,2016,7.17165,10.4,0.8,0,43.5,17.3,11.6,8,26.9,0
6065043312,2016,7.71197,11.4,6.2,0,54.3,16.9,16.8,9.1,20.5,1
6065043316,2016,8.78669,14.7,8.5,0,14.2,10.8,2.8,5.1,14.6,0
6065043317,2016,8.78669,10.3,13.1,1.4,41.6,19.3,12.7,9.1,23,1
6065043401,2016,7.73642,13.9,4.4,0.9,66.8,33.3,19.6,12.1,35.9,0
6065043403,2016,7.71197,14.8,7,0,57.7,25.5,16.3,8.7,49.1,1
6065043404,2016,8.78669,18.4,3,2.8,29.2,26.7,8.1,9.6,29.6,1
