Census_Tract,Year,PM2.5,Diabetes,Percent_Black_Only,Percent_American_Indian_and_Alaska_Native_Only,Percent_Hispanic,Education,Linguistic_Isolation,Unemployment,Poverty,Percent_White_Only,latino_bin
6059062800,2014,11.7809,7.7,0.2,0,7.3,1.7,0.9,8.8,15.1,84.6,0
6059062900,2014,11.7809,10.1,0,0.4,7.2,2.5,1.3,5.1,4.3,89.2,0
6059063004,2014,11.9196,8.2,1.6,0,4.6,3.4,1.3,4.5,7.2,87.2,0
6059063005,2014,11.7412,8.3,0.8,0,0.8,0.5,1,1.6,4.1,89.4,0
6059063006,2014,11.7412,9.3,0,0,4.9,0.8,1.2,5,2.1,94,0
6059063007,2014,11.9196,7.1,0,0,6.9,2.6,0.9,5.2,4.2,77.8,0
6059063008,2014,11.7412,10.1,0,0,6.8,1.9,1.4,2,11,82.4,0
6059063009,2014,11.9196,8.6,0,0,13.6,4.2,1.6,6.4,3.3,76.5,0
6059063010,2014,11.9196,5.9,1.4,0,9.1,1.5,1.1,6.6,5.2,84.1,0
6059063101,2014,11.9196,6.85,1.8,0,19.1,6.9,5.7,2.8,9.3,69.2,0
6059063102,2014,11.9196,7,0.4,0,17,6.1,3.6,7,10.5,75.8,0
6059063103,2014,11.9196,8.05,0,0,10,4.2,0.5,6.1,14.9,86,0
6059063201,2014,11.9563,6.4,0.2,0,16.7,3.5,1.3,5.2,5.2,73,0
6059063202,2014,11.9563,7.5,0.3,0,20.1,4.4,5,7.1,7.6,74.6,0
6059063301,2014,11.9563,5,0.3,0,16.1,4.2,1.4,8.5,13.7,75.6,0
6059063302,2014,11.9563,6.2,0.5,0,9.1,2.4,0.6,4.5,7.9,80.4,0
6059063400,2014,11.7809,7.6,0.1,0.6,5.6,1.2,0.5,4.3,6.2,86.8,0
6059063500,2014,11.7809,5.3,1.1,0.8,6.9,0.9,0.4,6.2,10.4,81.9,0
6059063601,2014,11.9563,7.6,0.3,0,34,14,14.7,7.4,8.5,57.4,0
6059063603,2014,11.9563,6.9,0.5,0,16.3,5.2,0.7,5.6,11.8,75.8,0
6059063604,2014,11.9563,11.2,0,0,62.1,35,26.5,7,26.7,30.9,1
6059063605,2014,11.9563,9.6,0.4,0,72.9,41.2,35.1,11.6,36.8,22.3,1
6059063701,2014,11.9563,10.4,1.4,0.5,76,32.6,24.7,8,27,19.6,1
6059063702,2014,11.9563,8.8,0.9,0,51.9,24.6,17.5,8.3,24.7,37.8,1
6059063802,2014,12.2845,8.3,1.2,0,16.6,2.1,1.7,5,3.1,77.3,0
6059063803,2014,11.9563,8.2,0.7,0.2,29.6,10.3,10.9,10.7,10.3,59,0
6059063805,2014,12.2845,8.6,0,0,10.2,3.3,1.3,6.6,12.1,78.1,0
6059063806,2014,12.2845,8,4,0.7,20.9,8.6,5.3,2.9,2.9,69.7,0
6059063807,2014,11.9563,6.8,5,0.2,24.2,6.8,1.9,4.9,14.5,49.9,0
6059063808,2014,11.9563,9.3,0,0,76.4,38.6,35.4,8.4,28.6,20.3,1
6059063902,2014,12.2845,6.2,3.6,0,32.5,14.2,10.5,4.6,17.3,50.6,0
6059063903,2014,12.2845,9,3.3,0,38.1,21.3,12.8,4.4,6.4,41.1,1
6059063904,2014,11.9196,9.1,1.5,0,38.3,22.7,17.3,3.9,16.9,43.3,1
6059063905,2014,11.9563,7.4,0.2,0,23.1,8.9,6.2,4.2,11.6,65.1,0
6059063906,2014,11.9563,6.7,0.7,0,53.7,21.7,17.2,6.7,22.1,33,1
6059063907,2014,12.2845,5.6,2.3,0.5,12,2.5,2,6.2,7.7,53.4,0
6059063908,2014,12.1495,6.3,2.6,0,29.7,10.6,4.1,7.4,7,41.7,0
6059074003,2014,12.1495,8.6,0.7,0.1,68.1,28.6,27.7,8.4,17.9,19.4,1
6059074004,2014,12.1495,9.2,3.9,0,60.1,29.9,23,10.1,5.8,18.3,1
6059074005,2014,12.1495,11.6,0.7,0,78.3,47.9,39,4.7,14.7,10.2,1
6059074006,2014,12.1495,7.6,4,0.3,67.9,26.4,30.2,6.8,13,15.4,1
6059074102,2014,12.8802,11.3,0.7,0.2,85.2,52.8,36.4,6.8,10.8,5.7,1
6059074103,2014,12.8802,11.5,0,0.6,90.1,45.7,46.4,5.5,17.3,4.8,1
6059074106,2014,12.2845,8.6,1.1,0.1,63.2,26.1,22.6,5.3,12.2,19.4,1
6059074107,2014,12.1495,6.7,5.4,0,29.3,10.8,11.1,5.3,8.3,46.8,0
6059074108,2014,12.7285,12,3.5,0,89.8,51.6,48.8,6.4,21.8,2.2,1
6059074109,2014,12.7285,10.8,0,0,91.4,57.1,46.9,8.7,14.9,1.2,1
6059074110,2014,12.2845,10.4,2.7,0.1,41.5,25.1,10.5,6.3,9.7,15,1
6059074111,2014,12.1495,9.9,1,0,64.5,23.3,16.3,4.2,7.4,16.2,1
6059074200,2014,12.8802,11.2,0.4,0,92.7,55.2,44.2,6.5,17.9,4,1
6059074300,2014,12.8802,11.6,0.7,0.3,95.3,54.1,47.2,6.9,25.6,2.9,1
6059074403,2014,12.8802,11,0,0,97.8,67.3,54.9,7.4,30.8,1.4,1
6059074405,2014,12.8802,11.6,0.7,0,90.5,58.8,51.4,5,41.7,5.4,1
6059074406,2014,12.8802,11.9,0.8,0.1,91.2,54.2,49.9,3.3,24.8,6.9,1
6059074407,2014,12.8123,10.2,1.2,0,87.8,42.4,43.3,5.2,34.1,7.2,1
6059074408,2014,12.8123,9.9,2.9,0,81.7,47.9,36.5,6.7,18.3,9.5,1
6059074501,2014,12.8802,12.6,0.6,1.3,91.1,65.5,52.9,8.2,46,0.6,1
6059074502,2014,12.8802,12.2,0,0,94,66.9,49.2,8.1,22.5,1.3,1
6059074601,2014,12.8802,11.4,0,0.1,93.4,56.5,53.3,7.7,20.3,4.8,1
6059074602,2014,12.8802,12.1,0.3,0,98.2,66.7,58.3,7,31.9,1.2,1
6059074701,2014,12.8802,11.3,1.3,0.2,91.6,59.8,41.1,4.3,13.8,1.9,1
6059074702,2014,12.8802,12,0.2,1.3,94.3,59.9,46.7,7.2,24.3,3.3,1
6059074801,2014,12.8802,12.8,0.9,0,95.1,62.7,52.5,4.8,24.1,1.4,1
6059074802,2014,12.7285,11.5,0.4,0,92.3,61.1,49.3,7.1,25.8,2.3,1
6059074803,2014,12.7285,12,1.7,0,69.2,47.4,29.2,5.9,18.2,6.1,1
6059074805,2014,12.7285,10.2,0.8,0,94.2,64.6,50.6,6.4,28.1,3.4,1
6059074806,2014,12.8802,11.8,1.2,0,94.2,57.5,56.5,9.6,31.6,1.5,1
6059074901,2014,12.8802,12.8,0,0,96.4,62.7,59.1,5,26.1,0.5,1
6059074902,2014,12.8802,11.1,0,0,97,65.6,61.5,7.1,29.7,2.9,1
6059075002,2014,12.8802,13.5,1,0,89.4,57.7,54.9,4.4,33.2,3.8,1
6059075003,2014,12.8802,10.8,0.3,0.1,96.9,65.5,59,5.5,43,1.7,1
6059075004,2014,12.8802,10.3,0,0,96.6,51.4,60.8,5.5,46.5,3.2,1
6059075100,2014,12.8802,10.3,1,0,78.1,43.7,40.2,5.3,27.3,15.3,1
6059075201,2014,12.7285,11.9,0,0,91.2,57.6,52.3,6.6,17.8,1.1,1
6059075202,2014,12.8802,11.2,1.1,0,91.7,54.6,50.7,12.5,16.6,3.4,1
6059075301,2014,13.0039,9.7,0.9,0,63.3,23.7,24.4,7.9,14.8,24,1
6059075302,2014,13.0039,10.1,0,0,81.1,28.5,30.3,10.2,20.9,15.6,1
6059075303,2014,13.0039,9.9,0,0,41.9,11.1,14,4.4,9.6,49.7,1
6059075401,2014,13.0039,10.6,0.3,0,53.1,24.2,18.1,6.3,14.4,37.9,1
6059075403,2014,12.8123,9.95,1.4,1.2,66.7,33.5,27.3,6.1,14.5,20.4,1
6059075404,2014,13.0039,9.3,0.2,0.2,62.5,19.4,23.5,7.9,16.5,31.6,1
6059075405,2014,12.9347,10,1.5,0,52.8,19.5,14.3,5,6.2,34.5,1
6059075504,2014,12.8123,7.5,3.2,0,31.2,12.5,10.6,6.7,4.9,54.2,0
6059075505,2014,12.8123,9,1.8,1.8,40.2,16.4,12.4,3.9,6.7,39.2,1
6059075506,2014,12.8123,9.4,1.4,0.5,26.8,8.3,3.3,7.3,5.4,56.3,0
6059075507,2014,12.8123,8.4,2.5,0.2,47.4,24.4,17.1,7.1,16.7,28.6,1
6059075512,2014,12.8123,8.7,5.7,0,58.9,23.7,25.3,4.5,14.3,16.3,1
6059075513,2014,12.8123,8.7,4.3,0,56.3,28.4,18.1,6.7,8.8,17.7,1
6059075514,2014,12.8123,10.3,3.1,0.2,81.4,40.7,37.6,8.5,34,9.2,1
6059075515,2014,12.9863,5.55,2.7,0,39.2,16.7,15.1,7.8,12,26.8,1
6059075603,2014,12.8123,6.1,0,0,15.5,4.4,3,3.5,7.4,72.3,0
6059075604,2014,12.887,8.4,0.1,0.3,9.7,1.9,1.2,4.1,3.1,71.8,0
6059075605,2014,12.887,6.8,1.1,0,13,4.6,1.9,3.2,3.6,58,0
6059075606,2014,12.834,7,0.1,1.2,7.7,2.3,0.2,2,2.3,63.1,0
6059075607,2014,12.834,6.5,2.1,0.7,11.6,3.7,1,4.3,8.4,49.7,0
6059075701,2014,12.9347,9.4,5.6,0,44.9,18,14,6.8,9.5,39.7,1
6059075805,2014,12.9347,9.3,0.1,0,50.4,18.9,19.5,6.4,23.9,44.1,1
6059075806,2014,12.9347,10.95,0.5,0,58,29.8,38,9.1,11.7,34,1
6059075807,2014,12.9347,9.9,1.5,0,44.8,17.5,19.6,6.5,18.8,42.1,1
6059075808,2014,12.9347,8.6,0.6,1.8,33.1,6.4,5.5,6.4,5.6,61.3,0
6059075809,2014,12.9896,9.3,0.4,0,5.9,1.6,0,4.8,2.5,75.3,0
6059075810,2014,12.9896,8.2,2.6,0,7.5,4.9,1.4,5.4,2.7,67.2,0
6059075811,2014,12.9896,9,0.8,0,52.9,19.2,22.9,3.9,25.4,37.1,1
6059075812,2014,12.9896,9.4,1.2,0,52.5,27.7,22.5,6.9,28,36.5,1
6059075813,2014,12.9896,8.9,1.2,0,25.4,13.9,8.8,6.1,7.9,57.5,0
6059075814,2014,12.9896,7.6,1.2,0,9.4,3.7,0.5,6.3,7.1,63.5,0
6059075815,2014,12.9347,8.6,0.8,0.6,40.5,15,14.4,5.5,11.4,49,1
6059075816,2014,12.9347,8.3,1,0,46.4,21.9,18.8,5.1,11,35.9,1
6059075901,2014,13.0039,8.2,2.1,0.8,33.8,16,10.2,9.5,27.6,56.9,0
6059075902,2014,13.0039,7.55,0.5,0.4,44.7,14.3,17.3,6.8,13.3,51.6,1
6059076000,2014,13.0039,8.65,2.1,0.2,47.9,12.1,15.5,8.1,9.8,36,1
6059076101,2014,13.0039,5.35,1,0,48.6,13.4,9.6,8,10.5,27.3,1
6059076102,2014,13.0039,8.25,4.5,0.4,45.2,28.3,18,2.2,15.8,31.4,1
6059076103,2014,12.7665,10,0.2,0,60.8,34.4,22,5.9,13.4,16.9,1
6059076201,2014,13.0425,7.6,1.8,0.6,27.8,12.6,5.6,2.6,7.8,50.4,0
6059076202,2014,12.9896,8.4,1.7,0.8,35.8,11.5,11,7.5,12.6,52.9,1
6059076204,2014,13.0425,10,0.5,0,71,38.9,38.9,6.3,23.6,19,1
6059076205,2014,13.0039,6.9,0.9,0,36.5,20.1,10.5,6,15.1,52.8,1
6059076206,2014,12.9347,9.5,0.2,0,31.7,20,13.1,5.2,6.8,59.8,0
6059076208,2014,13.0425,8.6,0.9,0.2,32.5,7.3,5.7,7.6,9.5,52.3,0
6059086301,2014,12.9176,11.1,0.9,0,77.6,35.9,28.5,8.8,14.9,16.4,1
6059086303,2014,13.0425,7.5,4.1,0,44.1,14.4,8.3,4.9,9.9,30.9,1
6059086304,2014,13.0425,9.1,2.9,0,51,22.2,16.3,6.2,10.9,30.9,1
6059086305,2014,13.0425,9.9,1.7,0.3,46.2,14.2,14,7.7,11.6,36.4,1
6059086306,2014,13.0425,9.1,1.6,0,51.6,22.7,21,7.6,8.3,27.3,1
6059086402,2014,13.0425,10.4,2.2,0,67.1,28.9,19.7,11,20.5,20.5,1
6059086404,2014,12.9176,11.3,0.1,0.1,79.1,36.9,29,8.1,20.3,9,1
6059086405,2014,12.9176,10.9,4.7,0.4,83.4,45.8,35.3,5.8,25.6,7.6,1
6059086406,2014,13.0425,8.9,1.3,0,61,20.8,25.9,7,16.5,28.2,1
6059086407,2014,13.0425,8.5,1.4,0.8,56.6,24.4,19.7,5.9,13.1,24.5,1
6059086501,2014,12.9176,10.8,1.6,0,80.2,44.1,35.9,7.1,21.6,15.4,1
6059086502,2014,12.9176,11.4,2.3,0,89.4,57.5,51,8.6,27.7,4.9,1
6059086601,2014,12.9176,12.3,2.6,0,82,41,30.2,10.4,37.3,7.8,1
6059086602,2014,12.9176,10.3,1.5,0,67.2,30.5,28.1,8.3,28.7,17.4,1
6059086701,2014,13.1447,8.4,0.9,0,51.5,16.5,12.9,9.4,14.9,26.6,1
6059086702,2014,12.9176,9.5,2.4,0,68.6,32.2,26.9,8.7,19.8,15,1
6059086801,2014,13.1447,8.85,0.1,0,40.4,12.1,10.5,4.8,6.9,34.7,1
6059086802,2014,13.1447,10.1,3.2,0,55.2,26.5,20,9.1,18.2,15,1
6059086803,2014,13.1447,12.2,7.8,0.1,29.7,15.8,9.9,7.5,18.7,27.6,0
6059086901,2014,12.9375,10.9,7.1,0.1,47.5,25.9,17.8,6.9,29.8,20.2,1
6059086902,2014,13.1447,11.8,2.4,0,35.2,22.3,13.9,6.9,17.7,37.8,1
6059086903,2014,13.1447,9.3,0.9,0.1,62.2,24.9,20.6,8.4,13.5,15.8,1
6059087001,2014,13.1447,10.9,6.4,0,54,23.7,25.5,9,21.8,19.5,1
6059087002,2014,13.1447,9.9,2.1,0,48.8,21.6,13.4,11,13.4,27.6,1
6059087101,2014,13.1447,8.1,6.2,0,36.8,18,13.6,3.3,13.1,19.4,1
6059087102,2014,13.1447,8.8,5.3,0,58,26,23,8.8,26,18.8,1
6059087103,2014,12.9176,9.7,1.4,0,37.1,25.6,15.3,5.3,12.4,29.6,1
6059087105,2014,12.9176,9.9,0.3,0.4,43.5,21.8,18.1,4.2,11,26.6,1
6059087106,2014,12.9176,11.5,0.3,0,66.6,36.3,30.9,7.3,12.7,26.2,1
6059087200,2014,12.9176,10.5,1.9,0,55.6,23.6,19.4,9.7,17.2,30.6,1
6059087300,2014,12.9176,9.1,2.1,0.3,70.4,29.1,28.1,7.3,25.5,15.8,1
6059087401,2014,12.9176,8.9,1.8,0,64,28.4,24.1,12.4,12.4,19.4,1
6059087403,2014,12.9176,11.3,0.8,0.3,89.6,41,40.2,11.6,34.8,6.1,1
6059087404,2014,12.9176,11.5,0.7,0,92.3,52.5,43.4,7.7,23.3,4.8,1
6059087405,2014,12.9176,11.9,0.5,0.7,88.2,52.5,46.3,15.3,30.4,5.5,1
6059087503,2014,12.7665,10.1,0.7,0.1,61.9,33.9,27.6,6,18.7,24.6,1
6059087504,2014,12.7665,10.9,1.1,0.2,82.6,55,36.5,4.5,33.6,8.5,1
6059087505,2014,12.9176,10.6,4.5,0,62.5,28.6,20.9,9.3,24,20.3,1
6059087601,2014,12.9176,10.7,1.5,0,49.6,36.8,27.4,7.3,22,26.7,1
6059087602,2014,12.7665,10.25,3,0,50.5,24.9,14.9,5.8,15.5,27.7,1
6059087701,2014,13.1447,11.7,0.6,0.1,46.9,23.7,15.2,5,8.7,28.8,1
6059087703,2014,13.1447,11.3,1.7,0.5,52.9,33.9,20.2,9.1,22.6,23,1
6059087704,2014,13.1447,9.2,1.5,1.6,36.3,17.2,13.2,5,11.9,27.2,1
6059087801,2014,12.9375,11.1,2.9,0.6,42.9,25.7,16.5,8.3,17.9,29,1
6059087802,2014,13.1447,11.4,4.7,0,45.4,35.6,19.7,5.7,18.3,15.5,1
6059087803,2014,13.1447,10.4,1.9,0,71.8,55.9,37,9.2,32.9,8.2,1
6059087805,2014,13.1447,10.1,2.4,0,56,37.5,22.9,7.1,23,19.7,1
6059087806,2014,13.1447,11.9,0.1,0,49.9,33.6,23,8.9,22.6,21.8,1
6059087902,2014,12.4848,13,1.4,0,62,40,22,8.3,29.5,13,1
6059088001,2014,12.4848,10.3,1.1,1.5,41.2,19.7,11,7.1,19,20.3,1
6059088002,2014,12.4848,9.7,2.4,0.7,28.3,16.8,3.7,7.1,11.9,31.7,0
6059088104,2014,12.4848,8.6,3.3,0,29.8,15.9,12.2,6.7,14.3,32.8,0
6059088105,2014,12.4848,10.3,0.7,0,25.2,22.4,8.3,7.8,14,21.4,0
6059088106,2014,12.4848,10.3,1.6,0.2,41.4,20.7,14,7.1,17.8,20.8,1
6059088107,2014,12.4848,11.9,0.2,0.1,26,28.9,11.6,5.8,19.8,19.6,0
6059088201,2014,12.4848,12,1,0,42.6,28.4,17.9,9.8,28.4,26.3,1
6059088202,2014,12.4848,10,0.5,0.6,25,23.1,4,7.9,11,33.7,0
6059088203,2014,12.4848,11.7,0.9,0,37.2,22.6,14.8,12.7,16.9,21.7,1
6059088301,2014,12.7665,10,0.4,0,43.3,21.7,9.4,6.3,14,23.8,1
6059088302,2014,12.7665,9.6,0.5,0,21.6,19.4,3.9,6.1,8,30.4,0
6059088401,2014,12.7665,10.2,0.8,0.1,43.7,23.9,11.5,6.8,11.7,27,1
6059088402,2014,12.7665,9.05,3.2,0,58.6,37.5,25.1,8.1,19.7,17.8,1
6059088403,2014,12.7665,9.25,1.9,0,58.8,24.5,20.7,8,12.4,16.5,1
6059088501,2014,12.7665,10.6,0.6,0.3,54.3,30.3,15.8,7.6,22.4,16.7,1
6059088502,2014,12.7665,11,1.2,2.6,42.9,24.1,13.9,6.4,19.5,14.4,1
6059088601,2014,12.7665,10.7,1.8,0.8,30.9,25.9,9.7,6.4,12.4,17,0
6059088602,2014,12.7665,10,3.6,0.9,36.9,23.6,12.1,4.4,12.1,19.1,1
6059088701,2014,12.4848,11.3,0,0,38.4,30.3,16.7,9.5,24.9,13.5,1
6059088702,2014,12.4848,12.4,0.1,0,25.8,29.7,9.9,4.9,22.9,11.3,0
6059088801,2014,12.4848,10.4,1.1,0,31.4,23.5,10.3,5.8,21.6,9.5,0
6059088802,2014,12.4848,11.8,1.5,0.1,35.6,33.9,14,5.9,30.4,13.1,1
6059088901,2014,12.0307,14.1,0.6,0.9,13.6,30.9,4.6,8,21.1,12.9,0
6059088902,2014,12.7285,11.8,0,0,27.4,30.1,7,7.4,25.9,11.5,0
6059088903,2014,12.7285,11.65,0.3,0,25.3,37.5,9.9,5.8,16,9.8,0
6059088904,2014,12.0307,13.05,0,0,6.8,31.6,2.8,6.7,27,14.4,0
6059088905,2014,12.0307,13.3,0,0,21.7,36.4,5.8,8.7,16.2,8,0
6059089001,2014,12.7285,12,0.1,0,39.4,32.6,19,7.8,20.7,7.5,1
6059089003,2014,12.7665,10.6,0,0.6,59.3,43.9,25.9,10.3,25,6.7,1
6059089004,2014,12.7285,12.7,0.3,0.3,62.3,43.4,29.3,8.8,24.4,5.7,1
6059089102,2014,12.7665,10.75,0.2,0,68.9,34.8,27.2,4.6,8.9,10.5,1
6059089104,2014,12.7285,12.6,0.8,0.1,75.2,50.1,33.6,10.4,37.2,4.2,1
6059089105,2014,12.7285,11.1,1.7,0.1,87.9,60.2,47.1,7.8,27.1,1.3,1
6059089106,2014,12.7665,13.2,1.4,0,66.5,42.7,28.5,4.3,23.8,7.9,1
6059089107,2014,12.7665,9.7,0,0,53.2,29.8,17.6,9.4,9.7,12.1,1
6059099202,2014,12.7285,11.5,0.6,0.4,53.6,33.2,18.7,6.9,24.4,9.8,1
6059099203,2014,12.7285,10.8,0.7,0.5,22.9,28.4,7.3,2.8,13.5,16.6,0
6059099204,2014,12.7285,11.3,0.3,0,7,24.7,1.6,2.7,12,24.8,0
6059099212,2014,12.3237,8.5,0.3,0,26.2,15.7,9.2,10.3,20,55,0
6059099214,2014,12.3237,9.3,0,0,12.9,3.9,1.2,2.6,6.7,79.8,0
6059099215,2014,12.3237,6.8,1,0,15.3,4.1,1.7,4.9,4.9,66.4,0
6059099216,2014,12.2845,7.6,2.8,0,14.6,7.2,1,4.5,5.3,67.6,0
6059099217,2014,11.9563,8.1,1.9,0,11,1.5,0.2,2.5,3.9,79,0
6059099220,2014,11.842,6.7,0,0,14.1,5.8,1.5,1.1,5.2,77.2,0
6059099222,2014,12.0307,12.1,0.6,0.2,17.3,20.3,4.7,7.2,21.9,22.8,0
6059099223,2014,12.0307,12.8,0.4,0,18.7,23.4,5.1,6.2,20.3,19.7,0
6059099235,2014,12.3237,8.7,0.9,0,21.3,8.3,2.6,5.2,10.6,67.6,0
6059099237,2014,11.842,8.1,0.8,0.9,12.4,6.6,0,3.4,6.3,70.2,0
6059099238,2014,11.842,9.2,0,1.4,5.2,3.3,0.4,3.9,7.3,69.8,0
6059099239,2014,11.842,8.4,0.2,1.9,9.9,1.2,0.9,3,6,68.6,0
6059099240,2014,11.842,7.3,0.7,0,12,3.9,1.1,5,6.2,74.6,0
6059099241,2014,12.0307,9.1,2.8,0.2,17.5,14.6,4.4,7,10.2,47,0
6059099242,2014,12.0307,8.4,0,0,43.4,17.9,16.4,5.7,6.1,39,1
6059099243,2014,11.842,7.1,1.5,0,14.2,3,0.2,4.9,3.2,70,0
6059099244,2014,11.842,11.3,0,0,6.4,3.6,0.6,2.5,4.4,79.9,0
6059099245,2014,12.3237,8.1,0,0,9.1,3.6,2.5,4.3,4.6,78.1,0
6059099246,2014,12.3237,9,0,0.1,13.8,3.4,1.4,6.9,2.7,69.6,0
6059099247,2014,12.7285,12.6,0.3,0,42.8,42.2,14.2,7.2,24.5,6.7,1
6059099248,2014,12.7285,13.7,1.2,0.1,65.2,49.2,34.9,4.6,24.4,6.3,1
6059099249,2014,12.7285,11.4,0,0,83.6,51.3,39.2,5,35.4,0.4,1
6059099305,2014,12.3237,7,0.3,0.1,35.8,14,10.6,4.8,12.4,53.1,1
6059099306,2014,11.842,5.6,2.9,0,15.1,5.2,3.3,4.7,8.4,72.7,0
6059099307,2014,11.842,8.4,0,0.4,11.3,5.8,0,4.1,6,76.5,0
6059099308,2014,12.2634,8.3,0.3,0,9,2.8,1.6,1.4,1,76.3,0
6059099309,2014,12.3237,8.7,2.8,0.4,8.8,7.5,0.8,3.3,7.2,76.2,0
6059099310,2014,11.1945,5.9,0,0.6,18.8,2.4,0.8,8,10,69.1,0
6059099311,2014,11.842,5.8,0.6,0.4,14.2,2.5,0.9,7.5,8.4,76.7,0
6059099402,2014,12.3237,10.9,0,0.9,76.4,49.5,37.4,9.9,34.5,17.6,1
6059099404,2014,12.2634,8.1,2,1.3,10.5,4,2.5,7.2,7.1,73.1,0
6059099405,2014,12.2634,7.5,0.4,0,17.2,7.4,0.5,8.5,7,66.9,0
6059099406,2014,12.0701,8.5,2.1,0.7,15.8,2.9,2.5,6.1,7.7,62.9,0
6059099407,2014,12.0701,8.8,1,1.7,14.1,8.3,2.1,4.9,8.5,61.8,0
6059099408,2014,12.0701,8,1.3,0,13.7,7.1,1,6.2,6.6,63.3,0
6059099410,2014,12.0307,8.1,1.9,0,24.8,14.1,8.6,10.2,16.3,52.8,0
6059099411,2014,12.3237,6.3,0.5,0.6,32.3,9,4.9,7.3,15,50.4,0
6059099412,2014,12.2634,7.5,0.4,2.3,15.7,6.1,3.9,5.9,9.1,67.6,0
6059099413,2014,12.3237,10,0.1,0,15.3,10.6,3.1,2.6,15.7,60.8,0
6059099415,2014,12.2634,8.4,0,0.1,10.2,3.9,0.8,3.7,2.5,77.3,0
6059099416,2014,12.2634,5.8,0,0.4,21.4,3.2,1.9,5.9,11.2,68.4,0
6059099417,2014,12.2634,7.2,0.4,0,12.7,5.3,0.5,9.3,9.1,71.8,0
6059099508,2014,12.0701,9.4,1.2,0,23.1,10.2,8,7.7,14.5,60.3,0
6059099513,2014,11.1945,9.3,0,0,10.2,2,0.4,5.3,6.8,72.8,0
6059099514,2014,12.105,9.6,0.5,0,8.5,3.9,0.5,3.3,2.9,71.7,0
6059099601,2014,12.0701,12.6,2.7,0,33.8,33,13.1,5.7,26.4,17.8,0
6059099602,2014,12.0701,8.35,0.2,0.2,18.9,8.2,4.3,7.4,11.3,56.3,0
6059099603,2014,12.0701,8.95,0.6,0,13.8,6.7,0.9,7.6,4.9,61.5,0
6059099604,2014,12.0701,8.3,0,0,15.5,8.7,1.7,8,2.6,70.9,0
6059099605,2014,12.0701,8.4,0,2.2,16.5,2.9,2.8,8.3,3.4,64.5,0
6059099701,2014,12.0307,12.4,0,1.3,9.9,31.2,3.6,6.6,15.2,19.1,0
6059099702,2014,12.0307,12.25,0.2,0.3,29.3,22,8.1,6.5,21.8,22.2,0
6059099703,2014,12.0307,7.95,0.5,0,9.4,14.6,3,7.4,10.2,42.5,0
6059099801,2014,12.4848,11.8,0.8,0,33.7,25.1,13.3,7.1,25.5,18.9,0
6059099802,2014,12.0307,14.7,0.2,1.5,25.4,32.8,10.8,6.5,22.6,22.4,0
6059099803,2014,12.0307,12.9,0.8,1.3,27.2,30.7,13,5.6,14.8,22.2,0
6059099902,2014,12.0999,9.2,0.2,0,19.4,22.7,10,11,13.3,41.6,0
6059099903,2014,12.0999,11.4,1.3,0,37.6,29.7,14.2,7.5,19.8,15.9,1
6059099904,2014,12.4848,11.5,0.1,0,37.5,28.6,12.7,5.7,23.4,15.9,1
6059099905,2014,12.0999,9,0.6,0,39.9,14.2,9.6,9,14.4,35.6,1
6059099906,2014,12.0701,8.9,1.3,0.3,14.9,13.1,2.3,6.3,2.7,54.1,0
6059110001,2014,12.0999,7.6,2.4,0,14.2,4.1,1.6,5.4,8.1,65.7,0
6059110003,2014,12.0999,9,1,0.9,28.5,12.9,1.8,5.5,6.8,52.6,0
6059110004,2014,12.0999,8.2,4.5,0,13.4,4.4,1.1,2.6,1.4,65,0
6059110005,2014,12.0999,9.5,0,0,15.5,8.3,2.2,3.9,3.6,70.9,0
6059110010,2014,12.0999,8.6,2.8,0,17.3,7.2,1,7.4,6.7,50.7,0
6059110110,2014,12.9375,9,1.6,1.5,29.6,16.1,14,3.3,13.1,33.3,0
6059110201,2014,12.9375,12.95,5.4,0,31.7,15.7,6.7,3.4,13.1,31.9,0
6059110202,2014,12.9375,9.45,3.3,0.4,34.6,18.5,11,6.4,16.9,29.6,1
6059110203,2014,12.9375,8.85,1.4,0,25.2,11.3,5.2,5.3,9.6,51.6,0
6059110301,2014,12.9375,10,3.3,0.4,30,9.3,9.1,4.4,10.9,30.7,0
6059110302,2014,12.9375,10.3,0.5,0,43.4,17.5,15.2,6,8.8,28.6,1
6059110303,2014,12.9375,8.9,1.3,0,37.1,15,13.3,4.8,5.1,36.1,1
6059110304,2014,12.9375,8.8,2.7,0.5,26.5,12.7,5.6,4.4,3.3,33.2,0
6059110401,2014,13.1447,8.1,0.9,0,36.8,9.9,7.3,2.5,1.9,37,1
6059110402,2014,13.1447,10.4,0.9,0,51.6,22.4,20.4,2.8,17.2,26,1
6059110500,2014,12.9781,12,6.7,0.5,53.1,30.9,32.4,5.5,27.2,19.8,1
6059110603,2014,13.181,9.1,8.9,0,59.9,28.9,33.6,3.9,16.5,9.5,1
6059110604,2014,13.181,9.2,2.9,0,17.4,8.5,4,3.7,7.3,26.6,0
6059110605,2014,13.181,9.2,0.2,0.4,6,2.5,0.5,2,17.4,20.5,0
6059110606,2014,12.9781,9.9,9.4,0,58.6,31.3,36.8,3.9,25.1,5.8,1
6059110607,2014,13.181,7.5,2.8,0.2,27,8.6,9.1,6.3,7.3,21.1,0
6061020605,2014,7.88191,7.4,1.4,0.5,5,3.7,0.9,5,2.8,79.9,0
